X_x,Y_x,ExtractDate_x,Week,TotalweeklyVaccines,Male_x,Female_x,NA_x,Moderna_x,Pfizer_x,Janssen_x,AstraZeneca_x,Partial_Age0to9,Partial_Age10to19,Partial_Age20to29,Partial_Age30to39,Partial_Age40to49,Partial_Age50to59,Partial_Age60to69,Partial_Age70to79,Partial_Age80_,Partial_NA,ParCum_Age0to9,ParCum_Age10to19,ParCum_Age20to29,ParCum_Age30to39,ParCum_Age40to49,ParCum_Age50to59,ParCum_Age60to69,ParCum_Age70to79,ParCum_80_,ParCum_NA,ParPer_Age0to9,ParPer_Age10to19,ParPer_Age20to29,ParPer_Age30to39,ParPer_Age40to49,ParPer_Age50to59,ParPer_Age60to69,ParPer_Age70to79,ParPer_80_,ParPer_NA,Fully_Age0to9,Fully_Age10to19,Fully_Age20to29,Fully_Age30to39,Fully_Age40to49,Fully_Age50to59,Fully_Age60to69,Fully_Age70to79,Fully_Age80_,Fully_NA,FullyCum_Age0to9,FullyCum_Age10to19,FullyCum_Age20to29,FullyCum_Age30to39,FullyCum_Age40to49,FullyCum_Age50to59,FullyCum_Age60to69,FullyCum_Age70to79,FullyCum_80_,FullyCum_NA,FullyPer_Age0to9,FullyPer_Age10to19,FullyPer_Age20to29,FullyPer_Age30to39,FullyPer_Age40to49,FullyPer_Age50to59,FullyPer_Age60to69,FullyPer_Age70to79,FullyPer_80_,FullyPer_NA,ObjectId_x,X_y,Y_y,ExtractDate_y,Latitude,Longitude,EpiWeek,WeeklyBoosterVaccines,Female_y,Male_y,NA_y,Moderna_y,Pfizer_y,AstraZeneca_y,Janssen_y,AD_Moderna,AD_Pfizer,AD_AstraZeneca,AD_Janssen,ID_Moderna,ID_Pfizer,ID_AstraZeneca,ID_Janssen,AD_Age0to9,AD_Age10to19,AD_Age20to29,AD_Age30to39,AD_Age40to49,AD_Age50to59,AD_Age60to69,AD_Age70to79,AD_Age80_,AD_NA,AD_Age0to9_Cum,AD_Age10to19_Cum,AD_Age20to29_Cum,AD_Age30to39_Cum,AD_Age40to49_Cum,AD_Age50to59_Cum,AD_Age60to69_Cum,AD_Age70to79_Cum,AD_Age80__Cum,AD_NA_Cum,BoosterPer_Age0to9,BoosterPer_Age10to19,BoosterPer_Age20to29,BoosterPer_Age30to39,BoosterPer_Age40to49,BoosterPer_Age50to59,BoosterPer_Age60to69,BoosterPer_Age70to79,BoosterPer_Age80_,BoosterPer_NA,ID_Age0to9,ID_Age10to19,ID_Age20to29,ID_Age30to39,ID_Age40to49,ID_Age50to59,ID_Age60to69,ID_Age70to79,ID_Age80_,ID_NA,ID_Age0to9_Cum,ID_Age10to19_Cum,ID_Age20to29_Cum,ID_Age30to39_Cum,ID_Age40to49_Cum,ID_Age50to59_Cum,ID_Age60to69_Cum,ID_Age70to79_Cum,ID_Age80__Cum,ID_NA_Cum,WeeklyAdditionalDose2,AD2_Age05to11,AD2_Age12to19,AD2_Age20to29,AD2_Age30to39,AD2_Age40to49,AD2_Age50to59,AD2_Age60to69,AD2_Age70to79,AD2_Age80_,AD2_NA,AD2_Age05to11_Cum,AD2_Age12to19_Cum,AD2_Age20to29_Cum,AD2_Age30to39_Cum,AD2_Age40to49_Cum,AD2_Age50to59_Cum,AD2_Age60to69_Cum,AD2_Age70to79_Cum,AD2_Age80__Cum,AD2_NA_Cum,Booster2Per_Age05to11,Booster2Per_Age12to19,Booster2Per_Age20to29,Booster2Per_Age30to39,Booster2Per_Age40to49,Booster2Per_Age50to59,Booster2Per_Age60to69,Booster2Per_Age70to79,Booster2Per_Age80_,Booster2Per_NA,WeeklyAdditionalDose3,AD3_Age05to11,AD3_Age12to19,AD3_Age20to29,AD3_Age30to39,AD3_Age40to49,AD3_Age50to59,AD3_Age60to69,AD3_Age70to79,AD3_Age80_,AD3_NA,AD3_Age05to11_cum,AD3_Age12to19_cum,AD3_Age20to29_cum,AD3_Age30to39_cum,AD3_Age40to49_cum,AD3_Age50to59_cum,AD3_Age60to69_cum,AD3_Age70to79_cum,AD3_Age80__cum,AD3_NA_cum,Booster3Per_Age05to11,Booster3Per_Age12to19,Booster3Per_Age20to29,Booster3Per_Age30to39,Booster3Per_Age40to49,Booster3Per_Age50to59,Booster3Per_Age60to69,Booster3Per_Age70to79,Booster3Per_Age80_,Booster3Per_NA,WeeklyAdditionalDose4,AD4_Age05to11,AD4_Age12to19,AD4_Age20to29,AD4_Age30to39,AD4_Age40to49,AD4_Age50to59,AD4_Age60to69,AD4_Age70to79,AD4_Age80_,AD4_NA,AD4_Age05to11_cum,AD4_Age12to19_cum,AD4_Age20to29_cum,AD4_Age30to39_cum,AD4_Age40to49_cum,AD4_Age50to59_cum,AD4_Age60to69_cum,AD4_Age70to79_cum,AD4_Age80__cum,AD4_NA_cum,Booster4Per_Age05to11,Booster4Per_Age12to19,Booster4Per_Age20to29,Booster4Per_Age30to39,Booster4Per_Age40to49,Booster4Per_Age50to59,Booster4Per_Age60to69,Booster4Per_Age70to79,Booster4Per_Age80_,Booster4Per_NA,ObjectId_y
-856336.314876336,7036491.65084485,2024/05/12 23:00:00+00,2022-W19,3265,1622,1642,1,68,3153,1,5,322.0,585.0,125.0,73.0,49.0,22.0,16.0,7.0,4.0,0.0,73779.0,358071.0,556003.0,594661.0,709372.0,635987.0,521558.0,394967.0,250814.0,33.0,0.0944960250421703,0.647827314076052,0.899074572658902,0.864839433563555,0.904626606814936,1.0,1.0,1.0,1.0,inf,747.0,960.0,140.0,99.0,52.0,30.0,23.0,8.0,4.0,0.0,66336.0,346007.0,547260.0,587198.0,703561.0,633246.0,519243.0,393479.0,248545.0,20.0,0.0849630425622116,0.626000948028499,0.884936862990506,0.853985692200519,0.897216129361355,0.996901831508751,1.0,1.0,1.0,inf,72,-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W19 - 08 May 2022 to 14 May 2022,14502.0,7340.0,7161.0,1.0,5270.0,9221.0,3.0,0.0,5228.0,9144.0,3.0,0.0,42.0,77.0,0.0,0.0,0.0,2014.0,3573.0,2417.0,1878.0,1202.0,978.0,1382.0,939.0,0.0,5.0,88009.0,311815.0,377768.0,524758.0,534699.0,469088.0,367063.0,227434.0,3.0,0.0010437258507931,15.922717585205,50.4214793577796,54.9403211474163,66.9197612732095,84.1761988873041,92.3174415744158,100.0,100.0,inf,1.0,7.0,14.0,9.0,17.0,16.0,32.0,13.0,10.0,0.0,85.0,970.0,5693.0,10085.0,19657.0,25763.0,29547.0,26105.0,13041.0,0.0,67428.0,0.0,3.0,43.0,97.0,246.0,444.0,8747.0,32943.0,24905.0,0.0,1.0,9.0,98.0,191.0,465.0,872.0,24785.0,75515.0,53873.0,0.0,0.0002087451701586,0.0016282932230436,0.0158469123584895,0.0277778989727995,0.0592991226280351,0.137276571360203,4.87773677736777,21.5812020770996,29.3880512339348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0
-856336.314876336,7036491.65084485,2024/05/12 23:00:00+00,2022-W20,2577,1270,1307,0,116,2450,0,1,272.0,456.0,96.0,63.0,48.0,15.0,14.0,7.0,7.0,0.0,74051.0,358527.0,556099.0,594724.0,709420.0,636002.0,521572.0,394974.0,250821.0,33.0,0.0948444022065595,0.648652315975728,0.89922980771874,0.864931056999958,0.904687818812487,1.0,1.0,1.0,1.0,inf,529.0,727.0,148.0,85.0,51.0,27.0,15.0,8.0,9.0,0.0,66865.0,346734.0,547408.0,587283.0,703612.0,633273.0,519258.0,393487.0,248554.0,20.0,0.0856405849150126,0.62731624710978,0.885176183707757,0.854109311122649,0.897281167108753,0.99694433686915,1.0,1.0,1.0,inf,73,-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W20 - 15 May 2022 to 21 May 2022,13422.0,6803.0,6618.0,1.0,6143.0,7262.0,10.0,0.0,6103.0,7205.0,10.0,0.0,40.0,57.0,0.0,0.0,0.0,1800.0,3016.0,2206.0,2003.0,1272.0,1039.0,1184.0,805.0,0.0,5.0,89809.0,314831.0,379974.0,526761.0,535971.0,470127.0,368247.0,228239.0,3.0,0.0010437258507931,16.2483762298137,50.9091761707715,55.2611486088508,67.1751938379922,84.376446362958,92.5219188191882,100.0,100.0,inf,1.0,8.0,10.0,7.0,10.0,13.0,19.0,19.0,10.0,0.0,86.0,978.0,5703.0,10092.0,19667.0,25776.0,29566.0,26124.0,13051.0,0.0,57930.0,0.0,8.0,58.0,99.0,262.0,545.0,8752.0,28476.0,19730.0,0.0,1.0,17.0,156.0,290.0,727.0,1417.0,33537.0,103991.0,73603.0,0.0,0.0002087451701586,0.0030756649768601,0.025225697223718,0.0421758675503238,0.0927106712915731,0.22307442846033,6.60014760147601,29.7192714718886,40.1508869929521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0
-856336.314876336,7036491.65084485,2024/05/12 23:00:00+00,2022-W21,2487,1349,1138,0,73,2393,3,3,276.0,419.0,99.0,62.0,44.0,20.0,6.0,4.0,5.0,0.0,74327.0,358946.0,556198.0,594786.0,709464.0,636022.0,521578.0,394978.0,250826.0,33.0,0.0951979025645426,0.649410376931789,0.899389893874198,0.8650212260961,0.904743929810243,1.0,1.0,1.0,1.0,inf,467.0,703.0,181.0,110.0,51.0,21.0,12.0,6.0,4.0,0.0,67332.0,347437.0,547589.0,587393.0,703663.0,633294.0,519270.0,393493.0,248558.0,20.0,0.0862387177671073,0.628588125038446,0.885468866476827,0.854269288551288,0.897346204856152,0.996977396593904,1.0,1.0,1.0,inf,74,-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W21 - 22 May 2022 to 28 May 2022,12919.0,6484.0,6434.0,1.0,4551.0,8352.0,4.0,0.0,4523.0,8284.0,4.0,0.0,28.0,68.0,0.0,0.0,0.0,2115.0,3303.0,1989.0,1803.0,1068.0,907.0,991.0,647.0,0.0,5.0,91924.0,318134.0,381963.0,528564.0,537039.0,471034.0,369238.0,228886.0,3.0,0.0010437258507931,16.6310251372289,51.4432817985275,55.5504168866356,67.4051214037951,84.5445786774221,92.700418204182,100.0,100.0,inf,0.0,6.0,19.0,13.0,15.0,15.0,13.0,7.0,8.0,0.0,86.0,984.0,5722.0,10105.0,19682.0,25791.0,29579.0,26131.0,13059.0,0.0,52736.0,0.0,8.0,79.0,146.0,329.0,649.0,11558.0,25666.0,14301.0,0.0,1.0,25.0,235.0,436.0,1056.0,2066.0,45095.0,129657.0,87904.0,0.0,0.0002087451701586,0.0045230367306766,0.0380002490229085,0.0634092353515213,0.134666394613344,0.325244720676811,8.87478474784748,37.0542795167914,47.9521700233477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0
-856336.314876336,7036491.65084485,2024/05/12 23:00:00+00,2022-W22,2236,1121,1115,0,88,2115,4,7,235.0,332.0,86.0,66.0,34.0,19.0,9.0,6.0,0.0,0.0,74562.0,359278.0,556284.0,594852.0,709498.0,636041.0,521587.0,394984.0,250826.0,33.0,0.0954988901881877,0.650011036209623,0.899528958615303,0.865117212553283,0.904787288308509,1.0,1.0,1.0,1.0,inf,439.0,678.0,139.0,91.0,58.0,19.0,12.0,14.0,2.0,0.0,67771.0,348115.0,547728.0,587484.0,703721.0,633313.0,519282.0,393507.0,248560.0,20.0,0.0868009882640443,0.629814772599805,0.885693633907218,0.85440163351498,0.897420169353193,0.997007307773443,1.0,1.0,1.0,inf,75,-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W22 - 29 May 2022 to 04 June 2022,10801.0,5483.0,5316.0,2.0,3483.0,7295.0,12.0,0.0,3466.0,7228.0,12.0,0.0,17.0,67.0,0.0,0.0,1.0,1878.0,2870.0,1740.0,1637.0,887.0,642.0,662.0,400.0,0.0,6.0,93802.0,321004.0,383703.0,530201.0,537926.0,471676.0,369900.0,229286.0,3.0,0.0012524710209517,16.9707956564374,51.907369946169,55.8034720919376,67.6138798204448,84.6842166576933,92.8267650676507,100.0,100.0,inf,3.0,7.0,12.0,5.0,11.0,16.0,15.0,11.0,4.0,0.0,89.0,991.0,5734.0,10110.0,19693.0,25807.0,29594.0,26142.0,13063.0,0.0,33308.0,0.0,14.0,80.0,142.0,280.0,719.0,6439.0,15921.0,9713.0,0.0,1.0,39.0,315.0,578.0,1336.0,2785.0,51534.0,145578.0,97617.0,0.0,0.0002087451701586,0.0070559372998556,0.0509365040094305,0.0840608670485764,0.170373393185064,0.438434921144685,10.1419926199262,41.6042936632458,53.2506709725283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0
-856336.314876336,7036491.65084485,2024/05/12 23:00:00+00,2022-W23,1739,895,844,0,66,1663,3,3,168.0,217.0,50.0,52.0,24.0,10.0,8.0,6.0,1.0,0.0,74730.0,359495.0,556334.0,594904.0,709522.0,636051.0,521595.0,394990.0,250827.0,33.0,0.095714064319134,0.650403635797846,0.899609810208969,0.865192838246822,0.904817894307284,1.0,1.0,1.0,1.0,inf,364.0,591.0,112.0,68.0,41.0,16.0,9.0,3.0,2.0,0.0,68135.0,348706.0,547840.0,587552.0,703762.0,633329.0,519291.0,393510.0,248562.0,20.0,0.0872671988810945,0.630884018482937,0.885874741477029,0.854500528652685,0.897472454601102,0.997032496135161,1.0,1.0,1.0,inf,76,-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W23 - 05 June 2022 to 11 June 2022,6789.0,3418.0,3371.0,0.0,2117.0,4654.0,8.0,0.0,2110.0,4615.0,8.0,0.0,7.0,39.0,0.0,0.0,0.0,1441.0,1611.0,1056.0,918.0,570.0,444.0,437.0,265.0,0.0,6.0,95243.0,322615.0,384759.0,531119.0,538496.0,472120.0,370337.0,229551.0,3.0,0.0012524710209517,17.2315034935936,52.1678737809601,55.9570504234312,67.7309477657621,84.7739501963118,92.9141451414514,100.0,100.0,inf,1.0,5.0,7.0,6.0,10.0,3.0,6.0,5.0,4.0,0.0,90.0,996.0,5741.0,10116.0,19703.0,25810.0,29600.0,26147.0,13067.0,0.0,20764.0,0.0,7.0,58.0,121.0,302.0,538.0,3873.0,10074.0,5791.0,0.0,1.0,46.0,373.0,699.0,1638.0,3323.0,55407.0,155652.0,103408.0,0.0,0.0002087451701586,0.0083223875844451,0.060315288874659,0.101658384198884,0.208885941644562,0.523130787419673,10.9042066420664,44.4833114706311,56.4096969167994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
-856336.314876336,7036491.65084485,2024/05/12 23:00:00+00,2022-W24,1765,930,835,0,75,1679,1,3,184.0,244.0,61.0,44.0,27.0,8.0,11.0,2.0,2.0,0.0,74914.0,359739.0,556395.0,594948.0,709549.0,636059.0,521606.0,394992.0,250829.0,33.0,0.0959497312244561,0.65084508418276,0.899708449153241,0.865256829218278,0.904852326055907,1.0,1.0,1.0,1.0,inf,402.0,502.0,109.0,82.0,46.0,20.0,10.0,9.0,2.0,0.0,68537.0,349208.0,547949.0,587634.0,703808.0,633349.0,519301.0,393519.0,248564.0,20.0,0.0877820798372874,0.631792244258457,0.886050997951221,0.854619784554034,0.897531116098755,0.997063981587308,1.0,1.0,1.0,inf,77,-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W24 - 12 June 2022 to 18 June 2022,7593.0,3985.0,3608.0,0.0,2645.0,4933.0,13.0,0.0,2623.0,4893.0,13.0,0.0,22.0,40.0,0.0,0.0,0.0,1577.0,1568.0,1147.0,1098.0,681.0,546.0,559.0,355.0,0.0,6.0,96820.0,324183.0,385906.0,532217.0,539177.0,472666.0,370896.0,229906.0,3.0,0.0012524710209517,17.5168166505647,52.4214243786959,56.123863251294,67.8709702101612,84.8811581608718,93.0215990159902,100.0,100.0,inf,2.0,8.0,7.0,8.0,6.0,12.0,10.0,5.0,4.0,0.0,92.0,1004.0,5748.0,10124.0,19709.0,25822.0,29610.0,26152.0,13071.0,0.0,25934.0,0.0,11.0,73.0,190.0,388.0,857.0,5166.0,12140.0,7109.0,0.0,1.0,57.0,446.0,889.0,2026.0,4180.0,60573.0,167792.0,110517.0,0.0,0.0002087451701586,0.0103125237459428,0.0721196215498604,0.129290849145648,0.258365639665374,0.658045949868863,11.9208856088561,47.9527651317049,60.2876999279932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0
-856336.314876336,7036491.65084485,2024/05/12 23:00:00+00,2022-W25,1473,764,709,0,52,1398,3,1,192.0,203.0,68.0,27.0,27.0,20.0,4.0,6.0,4.0,0.0,75106.0,359942.0,556463.0,594975.0,709576.0,636079.0,521610.0,394998.0,250833.0,33.0,0.0961956445169661,0.651212354765291,0.899818407320627,0.865296096405307,0.90488675780453,1.0,1.0,1.0,1.0,inf,276.0,420.0,97.0,64.0,37.0,22.0,4.0,1.0,4.0,0.0,68813.0,349628.0,548046.0,587698.0,703845.0,633371.0,519305.0,393520.0,248568.0,20.0,0.0881355801952705,0.632552114429211,0.886207850042932,0.854712862330697,0.897578300346868,0.997098615584669,1.0,1.0,1.0,inf,78,-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W25 - 19 June 2022 to 25 June 2022,8195.0,4233.0,3962.0,0.0,2654.0,5524.0,7.0,0.0,2614.0,5489.0,7.0,0.0,40.0,35.0,0.0,0.0,0.0,1800.0,1598.0,1184.0,1206.0,805.0,604.0,526.0,397.0,0.0,6.0,98620.0,325781.0,387090.0,533423.0,539982.0,473270.0,371422.0,230303.0,3.0,0.0012524710209517,17.8424752951734,52.6798260720517,56.2960571381201,68.0247653540094,85.0078871057628,93.140467404674,100.0,100.0,inf,0.0,7.0,2.0,4.0,12.0,11.0,13.0,14.0,12.0,0.0,92.0,1011.0,5750.0,10128.0,19721.0,25833.0,29623.0,26166.0,13083.0,0.0,24452.0,0.0,15.0,72.0,169.0,426.0,852.0,5191.0,11114.0,6613.0,0.0,1.0,72.0,518.0,1058.0,2452.0,5032.0,65764.0,178906.0,117130.0,0.0,0.0002087451701586,0.0130263457843488,0.0837622510377302,0.153869199545664,0.312691287492349,0.792173976014383,12.9424846248462,51.1290013746353,63.89513190338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
-856336.314876336,7036491.65084485,2024/05/12 23:00:00+00,2022-W26,1539,806,733,0,54,1470,4,8,189.0,201.0,75.0,51.0,27.0,16.0,6.0,7.0,2.0,0.0,75295.0,360143.0,556538.0,595026.0,709603.0,636095.0,521616.0,395005.0,250835.0,33.0,0.0964377154142806,0.651576006918437,0.899939684711125,0.865370267758585,0.904921189553152,1.0,1.0,1.0,1.0,inf,315.0,424.0,91.0,74.0,41.0,12.0,9.0,1.0,2.0,0.0,69128.0,350052.0,548137.0,587772.0,703886.0,633383.0,519314.0,393521.0,248570.0,20.0,0.0885390316907948,0.633319221458734,0.886354999943404,0.854820483509963,0.897630585594777,0.997117506855957,1.0,1.0,1.0,inf,79,-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W26 - 26 June 2022 to 02 July 2022,8378.0,4304.0,4073.0,1.0,2207.0,6160.0,10.0,0.0,2183.0,6106.0,10.0,0.0,24.0,54.0,0.0,0.0,0.0,1996.0,1650.0,1275.0,1175.0,796.0,587.0,518.0,303.0,0.0,6.0,100616.0,327431.0,388365.0,534598.0,540778.0,473857.0,371940.0,230606.0,3.0,0.0012524710209517,18.2035945477506,52.9466363311487,56.4814855213155,68.1746072230157,85.1331992053072,93.2559901599016,100.0,100.0,inf,3.0,10.0,2.0,6.0,8.0,11.0,23.0,10.0,5.0,0.0,95.0,1021.0,5752.0,10134.0,19729.0,25844.0,29646.0,26176.0,13088.0,0.0,22274.0,0.0,18.0,108.0,209.0,416.0,758.0,4934.0,10193.0,5638.0,0.0,1.0,90.0,626.0,1267.0,2868.0,5790.0,70698.0,189099.0,122768.0,0.0,0.0002087451701586,0.0162829322304361,0.101226195269535,0.184264910987104,0.365741685370333,0.911503839650889,13.9135055350554,54.0420278299339,66.9706954112025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
-856336.314876336,7036491.65084485,2024/05/12 23:00:00+00,2022-W27,1286,650,636,0,39,1235,1,2,161.0,180.0,70.0,52.0,38.0,8.0,11.0,10.0,3.0,0.0,75456.0,360323.0,556608.0,595078.0,709641.0,636103.0,521627.0,395015.0,250838.0,33.0,0.0966439239564375,0.651901665563046,0.900052876942257,0.865445893452124,0.904969649051214,1.0,1.0,1.0,1.0,inf,227.0,337.0,68.0,46.0,41.0,21.0,7.0,5.0,2.0,0.0,69355.0,350389.0,548205.0,587818.0,703927.0,633404.0,519321.0,393526.0,248572.0,20.0,0.0888297729272519,0.633928926810029,0.886464958110789,0.854887383161939,0.897682870842685,0.997150566580711,1.0,1.0,1.0,inf,80,-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W27 - 03 July 2022 to 09 July 2022,7661.0,3974.0,3687.0,0.0,1534.0,6115.0,8.0,0.0,1492.0,6055.0,8.0,0.0,42.0,60.0,0.0,0.0,0.0,1665.0,1346.0,1271.0,1013.0,689.0,659.0,551.0,364.0,0.0,6.0,102281.0,328777.0,389636.0,535611.0,541467.0,474516.0,372491.0,230970.0,3.0,0.0012524710209517,18.5048287940137,53.164288821297,56.6663321684068,68.3037900428484,85.241666587953,93.3856826568266,100.0,100.0,inf,1.0,6.0,10.0,6.0,9.0,17.0,16.0,21.0,17.0,0.0,96.0,1027.0,5762.0,10140.0,19738.0,25861.0,29662.0,26197.0,13105.0,0.0,27526.0,0.0,12.0,87.0,152.0,374.0,724.0,5943.0,12997.0,7237.0,0.0,1.0,102.0,713.0,1419.0,3242.0,6514.0,76641.0,202096.0,130005.0,0.0,0.0002087451701586,0.0184539898611609,0.115294372567378,0.206370882944515,0.413436033462559,1.02548117642243,15.0830996309963,57.7564009133751,70.9185232058304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
-856336.314876336,7036491.65084485,2024/05/12 23:00:00+00,2022-W28,1299,648,651,0,18,1265,3,5,166.0,187.0,65.0,41.0,31.0,19.0,13.0,10.0,6.0,0.0,75622.0,360510.0,556673.0,595119.0,709672.0,636122.0,521640.0,395025.0,250844.0,33.0,0.0968565364905868,0.6522399887105,0.900157984014023,0.865505521402798,0.905009181799633,1.0,1.0,1.0,1.0,inf,261.0,303.0,90.0,52.0,33.0,8.0,9.0,5.0,2.0,0.0,69616.0,350692.0,548295.0,587870.0,703960.0,633412.0,519330.0,393531.0,248574.0,20.0,0.0891640613092577,0.634477118861787,0.886610490979388,0.854963008855478,0.897724954091002,0.99716316076157,1.0,1.0,1.0,inf,81,-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W28 - 10 July 2022 to 16 July 2022,6022.0,3190.0,2831.0,1.0,758.0,5250.0,14.0,0.0,735.0,5065.0,14.0,0.0,23.0,185.0,0.0,0.0,0.0,1162.0,974.0,978.0,829.0,529.0,552.0,493.0,297.0,0.0,6.0,103443.0,329751.0,390614.0,536440.0,541996.0,475068.0,372984.0,231267.0,3.0,0.0012524710209517,18.7150595412555,53.3217877257579,56.8085666458696,68.4095082636197,85.3249456088814,93.4943173431734,100.0,100.0,inf,0.0,3.0,4.0,8.0,16.0,23.0,46.0,73.0,35.0,0.0,96.0,1030.0,5766.0,10148.0,19754.0,25884.0,29708.0,26270.0,13140.0,0.0,24325.0,0.0,16.0,71.0,145.0,315.0,608.0,5091.0,11444.0,6635.0,0.0,1.0,118.0,784.0,1564.0,3557.0,7122.0,81732.0,213540.0,136640.0,0.0,0.0002087451701586,0.0213487333687939,0.126775298867916,0.227458816719677,0.453606406855744,1.12119695094881,16.0850184501845,61.0269468521996,74.5379563158699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
-856336.314876336,7036491.65084485,2024/05/12 23:00:00+00,2022-W29,1025,509,516,0,13,1003,1,3,149.0,140.0,56.0,56.0,25.0,10.0,11.0,13.0,4.0,0.0,75771.0,360650.0,556729.0,595175.0,709697.0,636132.0,521651.0,395038.0,250848.0,33.0,0.0970473754519617,0.652493278767418,0.900248537798929,0.865586964457378,0.905041063048358,1.0,1.0,1.0,1.0,inf,171.0,226.0,79.0,42.0,22.0,12.0,6.0,2.0,2.0,0.0,69787.0,350918.0,548374.0,587912.0,703982.0,633424.0,519336.0,393533.0,248576.0,20.0,0.0893830778353995,0.63488600138224,0.88673823649738,0.855024091146413,0.89775300958988,0.997182052032858,1.0,1.0,1.0,inf,82,-856336.314876336,7036491.65084485,2024/05/13 00:00:00+00,53.28823,-7.6926,2022-W29 - 17 July 2022 to 23 July 2022,4537.0,2384.0,2153.0,0.0,550.0,3968.0,16.0,0.0,543.0,3867.0,16.0,0.0,7.0,101.0,0.0,0.0,0.0,885.0,801.0,725.0,585.0,418.0,427.0,377.0,211.0,0.0,6.0,104328.0,330552.0,391339.0,537025.0,542414.0,475495.0,373361.0,231478.0,3.0,0.0012524710209517,18.8751750415215,53.4513119788104,56.9140063147454,68.4841103856356,85.3907502038683,93.5783517835178,100.0,100.0,inf,0.0,6.0,6.0,7.0,10.0,21.0,27.0,20.0,11.0,0.0,96.0,1036.0,5772.0,10155.0,19764.0,25905.0,29735.0,26290.0,13151.0,0.0,18542.0,0.0,7.0,92.0,137.0,288.0,606.0,3945.0,8538.0,4929.0,0.0,1.0,125.0,876.0,1701.0,3845.0,7728.0,85677.0,222078.0,141569.0,0.0,0.0002087451701586,0.0226151836533834,0.141651992102416,0.247383278286554,0.490333605386656,1.21659787095373,16.8614022140221,63.4669958932414,77.2267559842021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
